07/04/17-03:01:57.997059 ,TCP,"Reset outside window",172.16.0.12,8081,85.224.244.246,49977
07/04/17-08:29:33.647064 ,,"(spp_sdf) SDF Combination Alert",23.228.128.208,,172.16.0.12,
07/04/17-09:47:54.421416 ,TCP,"Reset outside window",172.16.0.12,8081,66.102.6.103,34452
07/04/17-09:49:19.769459 ,TCP,"Reset outside window",172.16.0.12,8081,75.81.32.132,63109
07/04/17-09:49:20.405386 ,TCP,"Reset outside window",172.16.0.12,8081,75.81.32.132,63116
07/04/17-12:33:44.890714 ,,"(spp_sdf) SDF Combination Alert",23.228.128.201,,172.16.0.12,
07/04/17-12:38:46.349491 ,TCP,"Reset outside window",172.16.0.12,8081,220.225.126.138,49502
07/04/17-12:48:34.418343 ,TCP,"Reset outside window",172.16.0.12,8081,100.2.127.204,5119
07/04/17-12:55:10.494797 ,TCP,"Reset outside window",172.16.0.12,4504,82.145.215.118,443
07/04/17-16:14:23.338493 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51335
07/04/17-16:14:25.290332 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51338
07/04/17-16:14:27.300113 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51341
07/04/17-16:14:29.903489 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51345
07/04/17-16:14:31.833349 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51348
07/04/17-16:14:34.422619 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51352
07/04/17-16:14:36.442409 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51355
07/04/17-16:14:38.385186 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51358
07/04/17-16:14:40.320680 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51361
07/04/17-16:14:43.083190 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51366
07/04/17-16:14:46.369201 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51371
07/04/17-16:14:49.064886 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51376
07/04/17-16:14:50.433569 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51377
07/04/17-16:14:54.362542 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51384
07/04/17-16:14:57.008340 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51389
07/04/17-16:15:06.139930 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51401
07/04/17-16:15:08.175193 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51404
07/04/17-18:07:26.778163 ,TCP,"Reset outside window",172.16.0.12,8081,79.197.248.109,51658
07/04/17-20:19:33.681703 ,TCP,"Reset outside window",172.16.0.12,8081,100.15.1.172,57336
07/04/17-20:59:02.340735 ,TCP,"Reset outside window",172.16.0.12,8081,100.15.1.172,60139
07/04/17-22:16:58.610084 ,TCP,"Reset outside window",172.16.0.12,8081,79.150.232.39,62671
07/04/17-22:16:59.845607 ,TCP,"Reset outside window",172.16.0.12,8081,79.150.232.39,62673
